Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h]
7.341212,-1.800000,1.000000,7.341212,26.428361
5.672568,-1.600000,1.000000,5.672568,20.421243
5.456170,-1.000000,1.000000,5.456170,19.642211
10.930345,-1.000000,1.000000,10.930345,39.349243
7.052663,-1.800000,1.000000,7.052663,25.389587
6.884044,-0.400000,1.000000,6.884044,24.782557
6.911949,-1.000000,1.000000,6.911949,24.883016
6.530881,-1.400000,1.000000,6.530881,23.511172
6.826421,-0.800000,1.000000,6.826421,24.575114
7.473007,-1.200000,1.000000,7.473007,26.902827
7.426728,-0.800000,1.000000,7.426728,26.736221
7.681489,-1.200000,1.000000,7.681489,27.653362
7.455466,-1.600000,1.000000,7.455466,26.839676
7.319224,-1.400000,1.000000,7.319224,26.349205
7.580999,-1.400000,1.000000,7.580999,27.291595
7.244435,-1.800000,1.000000,7.244435,26.079965
7.450958,-1.000000,1.000000,7.450958,26.823449
7.295655,-2.600000,1.000000,7.295655,26.264358
7.613819,-2.400000,1.000000,7.613819,27.409749
7.493721,-2.200000,1.000000,7.493721,26.977397
7.745969,-1.400000,1.000000,7.745969,27.885488
7.665687,-2.000000,1.000000,7.665687,27.596474
8.632175,-2.400000,1.000000,8.632175,31.075828
8.912305,-3.600000,1.000000,8.912305,32.084299
9.043027,-1.600000,1.000000,9.043027,32.554898
10.596905,-2.800000,1.000000,10.596905,38.148858
10.455765,-1.200000,1.000000,10.455765,37.640754
9.818290,-1.400000,1.000000,9.818290,35.345845
8.777447,-0.400000,1.000000,8.777447,31.598808
15.569681,-0.400000,2.000000,7.784841,28.025426
7.709552,-0.600000,1.000000,7.709552,27.754385
8.865818,-0.400000,1.000000,8.865818,31.916944
9.823925,-0.200000,1.000000,9.823925,35.366132
10.166384,-1.400000,1.000000,10.166384,36.598981
8.491231,-1.600000,1.000000,8.491231,30.568432
5.711968,-1.200000,1.000000,5.711968,20.563084
3.009682,-1.200000,1.000000,3.009682,10.834856
7.466603,-0.600000,1.000000,7.466603,26.879769
6.550706,-0.200000,2.000000,3.275353,11.791270
6.547657,0.000000,6.000000,1.091276,3.928594
7.202213,-3.000000,17.000000,0.423660,1.525174
8.001996,-4.600000,1.000000,8.001996,28.807184
9.172241,-2.600000,1.000000,9.172241,33.020069
9.917343,-3.000000,1.000000,9.917343,35.702435
6.119221,-3.600000,1.000000,6.119221,22.029197
6.490369,-4.200000,1.000000,6.490369,23.365330
19.249527,-4.400000,1.000000,19.249527,69.298297
12.593657,-3.200000,1.000000,12.593657,45.337164
9.984642,-4.600000,1.000000,9.984642,35.944712
7.592674,-3.200000,1.000000,7.592674,27.333625
6.366624,-1.800000,1.000000,6.366624,22.919847
14.172916,-2.200000,2.000000,7.086458,25.511249
8.460357,-2.200000,1.000000,8.460357,30.457284
9.354142,-3.600000,1.000000,9.354142,33.674912
9.431054,-2.600000,1.000000,9.431054,33.951796
10.240001,-3.600000,1.000000,10.240001,36.864004
6.372826,-4.600000,1.000000,6.372826,22.942173
4.824529,-1.600000,1.000000,4.824529,17.368305
15.554663,-4.800000,1.000000,15.554663,55.996788
8.802594,-1.800000,1.000000,8.802594,31.689340
10.005504,-4.000000,1.000000,10.005504,36.019814
11.139364,-4.400000,1.000000,11.139364,40.101711
9.189014,-5.000000,1.000000,9.189014,33.080451
8.305275,-3.400000,1.000000,8.305275,29.898988
4.543612,-1.800000,1.000000,4.543612,16.357003
5.510392,-3.600000,1.000000,5.510392,19.837412
19.057699,-2.000000,1.000000,19.057699,68.607717
13.781931,-3.800000,1.000000,13.781931,49.614950
14.203032,-5.600000,1.000000,14.203032,51.130914
19.000936,-8.400000,1.000000,19.000936,68.403371
20.848203,-4.400000,1.000000,20.848203,75.053530
17.306505,-3.800000,1.000000,17.306505,62.303420
15.828560,-2.000000,1.000000,15.828560,56.982816
19.368013,-3.600000,1.000000,19.368013,69.724846
12.972984,-1.600000,1.000000,12.972984,46.702744
10.051420,-3.000000,1.000000,10.051420,36.185113
10.160001,-3.200000,1.000000,10.160001,36.576005
19.531513,-2.600000,1.000000,19.531513,70.313448
10.161940,-3.800000,1.000000,10.161940,36.582984
9.059348,-0.400000,1.000000,9.059348,32.613653
7.856361,-0.800000,1.000000,7.856361,28.282898
12.003206,-1.600000,1.000000,12.003206,43.211541
13.435886,-3.200000,1.000000,13.435886,48.369189
15.204396,-4.400000,1.000000,15.204396,54.735827
17.993764,-4.000000,1.000000,17.993764,64.777552
17.137680,-2.400000,1.000000,17.137680,61.695647
18.172683,-5.800000,1.000000,18.172683,65.421659
19.590854,-5.200000,1.000000,19.590854,70.527075
21.567213,-8.400000,1.000000,21.567213,77.641966
18.338244,-3.200000,1.000000,18.338244,66.017679
17.324189,-4.600000,1.000000,17.324189,62.367082
14.615928,-2.800000,1.000000,14.615928,52.617341
14.896436,-2.800000,1.000000,14.896436,53.627169
15.833316,-1.600000,2.000000,7.916658,28.499968
7.060324,-0.400000,3.000000,2.353441,8.472389
9.646687,-0.600000,5.000000,1.929337,6.945615
7.477559,0.200000,5.000000,1.495512,5.383842
7.619826,-2.000000,27.000000,0.282216,1.015977
7.520947,-1.200000,1.000000,7.520947,27.075409
11.164813,-2.200000,1.000000,11.164813,40.193327
12.138495,-1.800000,1.000000,12.138495,43.698583
11.771058,-2.400000,1.000000,11.771058,42.375808
12.675379,-3.000000,1.000000,12.675379,45.631363
14.642567,-3.800000,1.000000,14.642567,52.713241
13.998972,-2.400000,1.000000,13.998972,50.396298
13.577757,-4.200000,1.000000,13.577757,48.879925
14.000881,-3.400000,1.000000,14.000881,50.403171
14.980899,-1.200000,1.000000,14.980899,53.931237
15.036042,-2.400000,1.000000,15.036042,54.129751
17.050140,-7.600000,1.000000,17.050140,61.380505
14.667331,-1.600000,1.000000,14.667331,52.802391
16.278610,-3.800000,1.000000,16.278610,58.602997
18.691730,-3.800000,1.000000,18.691730,67.290228
20.039755,-4.400000,1.000000,20.039755,72.143117
20.639484,-7.000000,1.000000,20.639484,74.302143
16.369338,-5.400000,1.000000,16.369338,58.929615
23.385692,-6.800000,1.000000,23.385692,84.188493
17.641245,-2.200000,1.000000,17.641245,63.508483
17.384910,-4.600000,1.000000,17.384910,62.585676
16.561668,-1.600000,1.000000,16.561668,59.622005
12.761293,-3.200000,1.000000,12.761293,45.940653
18.923082,-2.200000,1.000000,18.923082,68.123095
14.602958,-0.600000,1.000000,14.602958,52.570650
14.286245,-1.600000,1.000000,14.286245,51.430480
13.149136,-1.200000,1.000000,13.149136,47.336889
12.606940,-2.600000,1.000000,12.606940,45.384982
12.041910,-0.400000,1.000000,12.041910,43.350875
11.850067,-0.400000,1.000000,11.850067,42.660242
10.840366,-0.800000,1.000000,10.840366,39.025317
9.993257,-1.600000,1.000000,9.993257,35.975724
10.204701,-2.400000,1.000000,10.204701,36.736923
8.986992,-1.600000,1.000000,8.986992,32.353171
7.629753,-2.400000,1.000000,7.629753,27.467112
4.929043,-1.200000,1.000000,4.929043,17.744553
2.414712,-1.400000,1.000000,2.414712,8.692965
5.332310,-1.000000,1.000000,5.332310,19.196317
4.055724,0.000000,1.000000,4.055724,14.600606
4.131932,0.000000,4.000000,1.032983,3.718739
4.121618,-0.200000,1.000000,4.121618,14.837825
4.881892,-2.600000,25.000000,0.195276,0.702992
4.590519,-2.000000,1.000000,4.590519,16.525869
8.855558,-1.800000,1.000000,8.855558,31.880008
10.217808,-2.400000,1.000000,10.217808,36.784107
11.344340,-2.800000,1.000000,11.344340,40.839625
12.643471,-3.400000,1.000000,12.643471,45.516497
14.623282,-4.200000,1.000000,14.623282,52.643814
15.068425,-3.600000,1.000000,15.068425,54.246329
16.585508,-4.000000,1.000000,16.585508,59.707831
14.221862,-4.400000,1.000000,14.221862,51.198704
19.997385,-2.400000,1.000000,19.997385,71.990586
17.272817,-7.000000,1.000000,17.272817,62.182140
12.376673,-1.000000,1.000000,12.376673,44.556024
15.702001,-2.400000,1.000000,15.702001,56.527202
17.975084,-2.000000,1.000000,17.975084,64.710303
14.862473,-3.000000,1.000000,14.862473,53.504902
14.146597,-2.600000,1.000000,14.146597,50.927748
10.157974,-1.800000,1.000000,10.157974,36.568707
13.040194,-2.200000,1.000000,13.040194,46.944697
7.577405,-1.400000,1.000000,7.577405,27.278659
9.211144,-2.800000,1.000000,9.211144,33.160119
8.508990,-1.000000,1.000000,8.508990,30.632365
9.783511,-2.200000,1.000000,9.783511,35.220641
11.173305,-2.600000,1.000000,11.173305,40.223898
13.381721,-2.200000,1.000000,13.381721,48.174195
12.818902,-2.600000,1.000000,12.818902,46.148046
14.100725,-1.800000,1.000000,14.100725,50.762611
15.232528,-2.200000,1.000000,15.232528,54.837101
17.490268,-3.400000,1.000000,17.490268,62.964964
17.156384,-3.200000,1.000000,17.156384,61.762982
16.248570,-4.200000,1.000000,16.248570,58.494851
15.108445,-2.800000,1.000000,15.108445,54.390401
11.594734,-0.800000,1.000000,11.594734,41.741041
11.251635,-0.200000,1.000000,11.251635,40.505885
8.561371,-0.800000,1.000000,8.561371,30.820935
7.285227,-0.800000,1.000000,7.285227,26.226818
7.946834,-0.800000,1.000000,7.946834,28.608602
8.387304,-0.800000,1.000000,8.387304,30.194294
14.235133,-1.800000,2.000000,7.117566,25.623239
8.151484,-0.600000,1.000000,8.151484,29.345343
7.896545,-1.000000,1.000000,7.896545,28.427563
15.830839,-1.800000,2.000000,7.915420,28.495510
7.039838,-1.200000,1.000000,7.039838,25.343415
6.411653,-0.600000,1.000000,6.411653,23.081952
6.348063,-1.000000,1.000000,6.348063,22.853028
6.560897,-1.000000,1.000000,6.560897,23.619228
7.795291,-0.400000,1.000000,7.795291,28.063047
8.552600,-2.000000,1.000000,8.552600,30.789359
8.554277,-1.800000,1.000000,8.554277,30.795396
7.992572,-1.000000,1.000000,7.992572,28.773258
5.495466,-1.600000,1.000000,5.495466,19.783678
3.162949,-2.000000,1.000000,3.162949,11.386617
6.666056,-1.000000,2.000000,3.333028,11.998901
5.631170,-0.200000,1.000000,5.631170,20.272212
5.732815,-0.600000,5.000000,1.146563,4.127627
5.940098,-1.800000,23.000000,0.258265,0.929754
6.185889,-2.400000,1.000000,6.185889,22.269200
6.455959,-1.400000,1.000000,6.455959,23.241451
7.950564,-2.400000,1.000000,7.950564,28.622029
8.726578,-2.000000,1.000000,8.726578,31.415682
6.987706,-0.600000,1.000000,6.987706,25.155742
6.497560,-1.000000,1.000000,6.497560,23.391215
6.118838,-0.800000,1.000000,6.118838,22.027818
6.655262,-0.800000,1.000000,6.655262,23.958944
7.759633,-1.000000,1.000000,7.759633,27.934680
8.386158,-1.000000,1.000000,8.386158,30.190169
9.037041,-2.000000,1.000000,9.037041,32.533349
9.937036,-2.600000,1.000000,9.937036,35.773331
10.310114,-0.600000,1.000000,10.310114,37.116409
10.701172,-0.600000,1.000000,10.701172,38.524220
10.966704,-2.400000,1.000000,10.966704,39.480134
8.591276,-0.800000,1.000000,8.591276,30.928594
7.299777,-2.600000,1.000000,7.299777,26.279198
5.608567,-2.200000,1.000000,5.608567,20.190840
5.026283,-0.200000,1.000000,5.026283,18.094617
9.008974,-0.400000,2.000000,4.504487,16.216153
3.619297,-0.600000,1.000000,3.619297,13.029470
2.124005,-0.800000,1.000000,2.124005,7.646417
1.601943,-0.200000,1.000000,1.601943,5.766994
1.143633,0.000000,1.000000,1.143633,4.117081
0.606566,0.000000,4.000000,0.151641,0.545909
0.229301,0.200000,1.000000,0.229301,0.825485
19.935665,-3.200000,265.000000,0.075229,0.270824
9.201924,0.000000,2.000000,4.600962,16.563463
4.009024,0.200000,1.000000,4.009024,14.432487
4.993460,0.200000,1.000000,4.993460,17.976457
12.111454,1.000000,3.000000,4.037151,14.533745
4.156307,0.800000,1.000000,4.156307,14.962704
3.844326,0.600000,1.000000,3.844326,13.839573
7.525054,1.200000,2.000000,3.762527,13.545098
7.861124,1.400000,2.000000,3.930562,14.150023
6.934790,1.600000,2.000000,3.467395,12.482621
3004.706694,639.600000,1006.000000,2.986786,10.752430
2.247178,-0.400000,1.000000,2.247178,8.089840
5.127517,-0.800000,1.000000,5.127517,18.459062
9.613905,-1.800000,2.000000,4.806953,17.305030
10.698383,-1.600000,2.000000,5.349192,19.257090
6.445557,-1.000000,1.000000,6.445557,23.204004
6.781417,-1.400000,1.000000,6.781417,24.413100
14.673518,-1.600000,2.000000,7.336759,26.412333
7.873866,-1.200000,1.000000,7.873866,28.345918
7.980140,-1.400000,1.000000,7.980140,28.728504
7.477796,-1.600000,1.000000,7.477796,26.920066
16.137747,-2.200000,2.000000,8.068874,29.047945
19.075760,-2.600000,2.000000,9.537880,34.336368
9.496675,-1.000000,1.000000,9.496675,34.188028
9.485391,-1.600000,1.000000,9.485391,34.147407
10.109738,-1.200000,1.000000,10.109738,36.395058
20.977618,-2.600000,2.000000,10.488809,37.759713
11.098322,-1.400000,1.000000,11.098322,39.953961
10.893089,-1.400000,1.000000,10.893089,39.215120
10.996014,-1.600000,1.000000,10.996014,39.585649
11.152616,-1.000000,1.000000,11.152616,40.149417
11.573862,-1.400000,1.000000,11.573862,41.665902
11.942295,-1.800000,1.000000,11.942295,42.992261
11.913485,-1.600000,1.000000,11.913485,42.888545
11.449536,-1.200000,1.000000,11.449536,41.218328
10.805237,-1.200000,1.000000,10.805237,38.898853
11.373274,-1.600000,1.000000,11.373274,40.943786
11.199507,-1.000000,1.000000,11.199507,40.318225
12.075621,-1.000000,1.000000,12.075621,43.472236
12.569558,-1.400000,1.000000,12.569558,45.250407
11.644075,-1.400000,1.000000,11.644075,41.918668
21.440821,-2.200000,2.000000,10.720410,38.593477
10.869202,-1.200000,1.000000,10.869202,39.129126
22.084009,-1.800000,2.000000,11.042004,39.751216
11.224430,-0.800000,1.000000,11.224430,40.407948
11.085808,-1.200000,1.000000,11.085808,39.908910
22.879877,-1.400000,2.000000,11.439939,41.183779
11.335829,-1.200000,1.000000,11.335829,40.808983
22.312834,-1.200000,2.000000,11.156417,40.163100
22.236721,-1.200000,2.000000,11.118360,40.026098
21.751432,-1.200000,2.000000,10.875716,39.152577
10.920244,-0.800000,1.000000,10.920244,39.312877
11.391414,-0.600000,1.000000,11.391414,41.009089
34.726916,-1.200000,3.000000,11.575639,41.672299
44.736050,-1.200000,4.000000,11.184013,40.262445
59.185587,-0.800000,5.000000,11.837117,42.613623
11.119644,0.000000,1.000000,11.119644,40.030719
56.134685,0.000000,5.000000,11.226937,40.416973
54.509224,0.600000,5.000000,10.901845,39.246641
11.301362,0.200000,1.000000,11.301362,40.684904
45.004310,1.200000,4.000000,11.251078,40.503879
32.076143,1.800000,3.000000,10.692048,38.491372
21.755291,0.600000,2.000000,10.877646,39.159524
10.884828,0.600000,1.000000,10.884828,39.185382
22.335618,1.200000,2.000000,11.167809,40.204113
22.794243,1.400000,2.000000,11.397121,41.029637
22.809173,1.400000,2.000000,11.404586,41.056511
22.893044,1.600000,2.000000,11.446522,41.207480
691.243630,119.000000,311.000000,2.222648,8.001534
4.000429,-2.200000,1.000000,4.000429,14.401545
7.047658,-4.000000,1.000000,7.047658,25.371570
6.346075,-3.000000,1.000000,6.346075,22.845870
6.617911,-3.400000,1.000000,6.617911,23.824481
6.451413,-3.400000,1.000000,6.451413,23.225087
4.747696,-2.400000,1.000000,4.747696,17.091707
4.748335,-2.200000,1.000000,4.748335,17.094007
4.455957,-1.600000,1.000000,4.455957,16.041444
10.092496,-1.400000,2.000000,5.046248,18.166492
3.413928,-1.000000,1.000000,3.413928,12.290142
3.941098,-2.200000,1.000000,3.941098,14.187953
3.872251,-1.800000,1.000000,3.872251,13.940104
9.881306,-1.800000,3.000000,3.293769,11.857567
3.082155,-1.800000,1.000000,3.082155,11.095759
1.323817,-0.200000,1.000000,1.323817,4.765740
2.472306,-0.400000,2.000000,1.236153,4.450151
1.916242,-0.600000,1.000000,1.916242,6.898470
6.373113,-1.200000,2.000000,3.186556,11.471603
4.153777,-0.400000,1.000000,4.153777,14.953595
5.248581,-1.000000,1.000000,5.248581,18.894893
5.976223,-1.600000,1.000000,5.976223,21.514404
6.394758,-2.400000,1.000000,6.394758,23.021128
5.621681,-1.200000,1.000000,5.621681,20.238050
6.301406,-2.600000,1.000000,6.301406,22.685061
6.181187,-1.800000,1.000000,6.181187,22.252275
7.256448,-2.200000,1.000000,7.256448,26.123212
6.038856,-1.400000,1.000000,6.038856,21.739883
5.330706,-2.000000,1.000000,5.330706,19.190543
5.348939,-3.800000,1.000000,5.348939,19.256179
6.451627,-1.800000,2.000000,3.225814,11.612929
2.586972,-1.000000,1.000000,2.586972,9.313100
3.994917,-1.800000,2.000000,1.997459,7.190851
6.450888,-1.400000,2.000000,3.225444,11.611599
3.129809,-0.400000,1.000000,3.129809,11.267311
3.333016,-1.000000,1.000000,3.333016,11.998858
3.161599,-0.600000,4.000000,0.790400,2.845439
3.185750,-0.200000,7.000000,0.455107,1.638386
3.104144,0.000000,1.000000,3.104144,11.174920
4.655109,-3.400000,17.000000,0.273830,0.985788
3.923343,-2.400000,1.000000,3.923343,14.124033
7.608702,-3.600000,1.000000,7.608702,27.391327
7.018951,-2.800000,1.000000,7.018951,25.268225
7.376829,-3.800000,1.000000,7.376829,26.556586
7.137235,-4.000000,1.000000,7.137235,25.694046
6.602971,-2.800000,1.000000,6.602971,23.770696
5.965243,-2.000000,1.000000,5.965243,21.474876
6.488713,-3.400000,1.000000,6.488713,23.359368
6.701474,-3.000000,1.000000,6.701474,24.125306
6.924910,-2.800000,1.000000,6.924910,24.929677
7.170178,-2.600000,1.000000,7.170178,25.812639
7.356857,-3.000000,1.000000,7.356857,26.484685
7.837026,-3.400000,1.000000,7.837026,28.213292
7.139013,-3.000000,1.000000,7.139013,25.700447
6.552870,-2.200000,1.000000,6.552870,23.590330
7.264579,-3.600000,1.000000,7.264579,26.152484
7.335353,-2.400000,1.000000,7.335353,26.407271
8.319995,-3.600000,1.000000,8.319995,29.951983
9.401658,-2.000000,1.000000,9.401658,33.845967
9.428704,-4.200000,1.000000,9.428704,33.943335
8.638586,-2.000000,1.000000,8.638586,31.098911
8.767945,-3.000000,1.000000,8.767945,31.564600
8.828637,-3.200000,1.000000,8.828637,31.783094
8.041799,-3.400000,1.000000,8.041799,28.950476
5.884906,-2.400000,1.000000,5.884906,21.185661
5.395362,-4.000000,1.000000,5.395362,19.423303
3.019659,-2.000000,1.000000,3.019659,10.870772
5.788798,-0.800000,1.000000,5.788798,20.839672
5.148961,-0.800000,1.000000,5.148961,18.536261
5.025870,-0.200000,1.000000,5.025870,18.093133
5.131474,-0.600000,6.000000,0.855246,3.078885
6.017645,-3.200000,57.000000,0.105573,0.380062
6.056167,-3.400000,1.000000,6.056167,21.802203
9.207149,-3.800000,1.000000,9.207149,33.145738
9.544652,-3.200000,1.000000,9.544652,34.360747
10.017836,-4.200000,1.000000,10.017836,36.064209
10.142438,-4.000000,1.000000,10.142438,36.512775
10.266708,-3.800000,1.000000,10.266708,36.960147
10.673242,-4.200000,1.000000,10.673242,38.423672
10.519778,-3.600000,1.000000,10.519778,37.871202
11.416284,-5.000000,1.000000,11.416284,41.098621
13.056970,-4.800000,1.000000,13.056970,47.005091
13.545307,-3.800000,1.000000,13.545307,48.763104
13.257711,-1.800000,1.000000,13.257711,47.727761
15.527042,-4.200000,1.000000,15.527042,55.897350
25.352614,-4.600000,2.000000,12.676307,45.634706
14.665184,-2.200000,1.000000,14.665184,52.794663
16.765481,-5.000000,1.000000,16.765481,60.355733
18.505499,-6.200000,1.000000,18.505499,66.619798
18.095444,-3.000000,1.000000,18.095444,65.143599
19.294428,-2.600000,1.000000,19.294428,69.459940
19.899078,-4.600000,1.000000,19.899078,71.636681
24.152572,-12.800000,1.000000,24.152572,86.949260
22.139223,-3.000000,1.000000,22.139223,79.701201
21.579321,-3.600000,1.000000,21.579321,77.685556
20.946213,-2.600000,1.000000,20.946213,75.406368
20.303976,-4.800000,1.000000,20.303976,73.094314
18.728196,-1.400000,1.000000,18.728196,67.421504
17.947596,-1.000000,1.000000,17.947596,64.611347
17.336732,-1.200000,1.000000,17.336732,62.412234
16.132956,-1.200000,1.000000,16.132956,58.078640
16.048114,-1.200000,1.000000,16.048114,57.773212
15.802146,-1.800000,1.000000,15.802146,56.887727
15.613446,-2.200000,1.000000,15.613446,56.208406
15.112145,-1.800000,1.000000,15.112145,54.403722
13.961535,-2.800000,1.000000,13.961535,50.261526
13.743810,-2.400000,1.000000,13.743810,49.477716
13.712483,-0.600000,1.000000,13.712483,49.364939
13.028938,-2.200000,1.000000,13.028938,46.904177
14.364033,-2.200000,1.000000,14.364033,51.710520
13.615305,-1.800000,1.000000,13.615305,49.015099
12.881334,-2.800000,1.000000,12.881334,46.372801
22.084266,-1.600000,2.000000,11.042133,39.751678
9.472104,-0.200000,1.000000,9.472104,34.099574
29.177584,0.000000,4.000000,7.294396,26.259826
5.701813,0.000000,1.000000,5.701813,20.526528
11.805013,0.000000,2.000000,5.902507,21.249024
7.313741,0.000000,1.000000,7.313741,26.329467
14.935196,-1.000000,2.000000,7.467598,26.883352
8.298627,-1.000000,1.000000,8.298627,29.875056
7.520502,-0.800000,1.000000,7.520502,27.073806
7.832580,-1.000000,1.000000,7.832580,28.197289
7.778474,-1.000000,1.000000,7.778474,28.002508
7.491253,-0.200000,1.000000,7.491253,26.968511
7.658473,-0.200000,1.000000,7.658473,27.570504
14.693236,-1.000000,2.000000,7.346618,26.447825
14.186031,-0.800000,2.000000,7.093016,25.534856
18.296366,-0.200000,4.000000,4.574092,16.466730
4.927349,1.000000,4.000000,1.231837,4.434614
1.233116,0.600000,4.000000,0.308279,1.109805
0.228785,0.000000,1.000000,0.228785,0.823625
0.076262,0.000000,2.000000,0.038131,0.137271
14.279880,-1.000000,38.000000,0.375786,1.352831
2.362710,-0.200000,1.000000,2.362710,8.505755
8.047191,-0.600000,4.000000,2.011798,7.242472
6.459295,-0.200000,2.000000,3.229647,11.626731
6.353510,0.000000,1.000000,6.353510,22.872637
7.037226,-2.800000,48.000000,0.146609,0.527792
6.505580,-0.800000,1.000000,6.505580,23.420088
13.707398,-2.000000,1.000000,13.707398,49.346634
16.431883,-3.200000,1.000000,16.431883,59.154780
17.848581,-5.000000,1.000000,17.848581,64.254891
17.206240,-3.600000,1.000000,17.206240,61.942466
16.216785,-3.800000,1.000000,16.216785,58.380425
14.172947,-1.800000,1.000000,14.172947,51.022609
12.443301,-1.400000,1.000000,12.443301,44.795882
21.058646,-0.800000,2.000000,10.529323,37.905562
7.312637,0.000000,1.000000,7.312637,26.325492
6.355880,-0.200000,1.000000,6.355880,22.881167
9.414214,-0.200000,2.000000,4.707107,16.945585
6.945722,0.000000,2.000000,3.472861,12.502300
21.793437,-1.400000,4.000000,5.448359,19.614093
7.870734,-1.000000,1.000000,7.870734,28.334643
8.776195,-1.400000,1.000000,8.776195,31.594301
9.437587,-1.400000,1.000000,9.437587,33.975314
11.163337,-1.000000,1.000000,11.163337,40.188012
12.548834,-1.600000,1.000000,12.548834,45.175802
14.524783,-3.600000,1.000000,14.524783,52.289219
15.164134,-4.200000,1.000000,15.164134,54.590882
18.572933,-6.800000,1.000000,18.572933,66.862557
17.496146,-3.400000,1.000000,17.496146,62.986125
18.841439,-7.400000,1.000000,18.841439,67.829181
19.067199,-7.000000,1.000000,19.067199,68.641916
17.446700,-2.800000,1.000000,17.446700,62.808120
17.164757,-4.600000,1.000000,17.164757,61.793125
15.611164,-1.400000,1.000000,15.611164,56.200191
27.465202,-1.000000,2.000000,13.732601,49.437363
12.384865,-0.800000,1.000000,12.384865,44.585512
32.640748,-1.000000,3.000000,10.880249,39.168898
10.148269,-0.600000,1.000000,10.148269,36.533768
21.116372,-1.800000,2.000000,10.558186,38.009470
9.955984,-1.400000,1.000000,9.955984,35.841544
9.886967,-1.200000,1.000000,9.886967,35.593082
10.862296,-2.800000,1.000000,10.862296,39.104265
12.514141,-2.400000,1.000000,12.514141,45.050906
13.065771,-4.400000,1.000000,13.065771,47.036777
13.141101,-3.400000,1.000000,13.141101,47.307963
13.215589,-2.400000,1.000000,13.215589,47.576119
12.379429,-2.200000,1.000000,12.379429,44.565945
11.164367,-1.600000,1.000000,11.164367,40.191720
8.782120,-4.800000,1.000000,8.782120,31.615632
5.356197,-2.400000,1.000000,5.356197,19.282309
3.319624,-1.800000,1.000000,3.319624,11.950648
8.574061,-0.400000,2.000000,4.287030,15.433309
6.484372,-0.600000,4.000000,1.621093,5.835935
6.489169,-0.400000,2.000000,3.244585,11.680504
6.456556,0.000000,3.000000,2.152185,7.747867
7.315009,-3.400000,45.000000,0.162556,0.585201
7.206050,-3.200000,1.000000,7.206050,25.941779
6.605631,-2.000000,1.000000,6.605631,23.780273
5.747024,-2.600000,1.000000,5.747024,20.689286
8.107786,-3.000000,1.000000,8.107786,29.188030
6.507767,-2.400000,1.000000,6.507767,23.427962
7.455392,-3.600000,1.000000,7.455392,26.839412
7.258187,-2.400000,1.000000,7.258187,26.129475
7.218744,-2.600000,1.000000,7.218744,25.987479
7.249869,-2.800000,1.000000,7.249869,26.099527
7.681860,-3.200000,1.000000,7.681860,27.654696
7.561336,-2.400000,1.000000,7.561336,27.220808
7.729417,-3.200000,1.000000,7.729417,27.825902
7.195903,-2.800000,1.000000,7.195903,25.905251
6.356675,-2.000000,1.000000,6.356675,22.884028
6.194906,-1.600000,1.000000,6.194906,22.301660
5.841921,-2.000000,1.000000,5.841921,21.030916
5.913413,-1.200000,1.000000,5.913413,21.288288
6.411218,-0.400000,1.000000,6.411218,23.080384
5.252881,-0.800000,1.000000,5.252881,18.910373
7.058627,-1.400000,1.000000,7.058627,25.411059
5.664612,-2.400000,1.000000,5.664612,20.392603
11.620236,-2.000000,2.000000,5.810118,20.916426
6.379021,-2.200000,1.000000,6.379021,22.964475
13.059955,-1.600000,2.000000,6.529977,23.507919
6.151045,-2.000000,1.000000,6.151045,22.143760
5.625154,-1.000000,1.000000,5.625154,20.250554
18.237000,-1.400000,3.000000,6.079000,21.884399
5.887086,-1.800000,1.000000,5.887086,21.193511
6.259774,-0.800000,1.000000,6.259774,22.535188
5.797138,-0.800000,1.000000,5.797138,20.869697
5.878013,-1.600000,1.000000,5.878013,21.160847
6.476273,-1.200000,1.000000,6.476273,23.314583
4.946829,-1.200000,1.000000,4.946829,17.808585
5.072308,-1.200000,1.000000,5.072308,18.260309
5.382372,-1.600000,1.000000,5.382372,19.376538
5.334932,-1.000000,1.000000,5.334932,19.205754
12.358560,-2.800000,2.000000,6.179280,22.245409
6.192739,-1.200000,1.000000,6.192739,22.293860
6.174118,-1.800000,1.000000,6.174118,22.226826
6.365843,-1.400000,1.000000,6.365843,22.917036
6.091457,-1.600000,1.000000,6.091457,21.929246
11.678487,-3.200000,2.000000,5.839244,21.021277
3.988771,-1.000000,1.000000,3.988771,14.359574
3.716609,-2.400000,1.000000,3.716609,13.379791
3.056155,-1.200000,1.000000,3.056155,11.002158
1.931758,-0.200000,1.000000,1.931758,6.954327
5.815528,-1.000000,2.000000,2.907764,10.467950
4.589217,-0.400000,2.000000,2.294608,8.260590
4.454520,0.000000,1.000000,4.454520,16.036271
5.580409,-3.200000,47.000000,0.118732,0.427436
4.857316,-1.800000,1.000000,4.857316,17.486337
6.342685,-2.800000,1.000000,6.342685,22.833667
6.685735,-3.000000,1.000000,6.685735,24.068647
6.884576,-2.000000,1.000000,6.884576,24.784475
7.547170,-2.400000,1.000000,7.547170,27.169811
7.403270,-1.600000,1.000000,7.403270,26.651771
7.859118,-1.800000,1.000000,7.859118,28.292826
8.041440,-1.400000,1.000000,8.041440,28.949183
16.147545,-1.200000,2.000000,8.073773,29.065581
23.902056,-1.400000,3.000000,7.967352,28.682467
